sentence,label,idx
@Uldouz what’s good old friend Happy New Year,1,1053

"Join us and our two art and dance therapists, Sabrina Washington and Amanda Mitchell, for an evening of self-reflection and growth over the Lunar New Year. Awakenings is proud to partner… https://t.co/S0ngteabY2",1,1054

@krisvanhaecht Happy New Year!,1,1055

"Lunar New Year 🐷
 ⊂_ヽ
 　 ＼＼  
 　　 ＼( ͡° ͜ʖ ͡°)
 　　　 &gt;　⌒ヽ
 　　　/ 　 へ＼
 　　 /　　/　＼＼is
 　　 ﾚ　ノ　　 ヽ_つ
 　　/　/
 　 /　/|
 　(　(ヽ
 　|　|、＼Coming 
 　| 丿 ＼ ⌒)
 　| |　　) /
 ノ )　　Lﾉ
 (_／ https://t.co/CZirj0j6oi",1,1056

Birch welcome to January 😂😂😂 happy new year cause January a whole year by itself https://t.co/8K5P9wj7Qc,1,1057

"Don’t miss out on the Chinese New Year celebration! 🧧 

🔹 Complimentary Parking (levels 2,4,5,6) 🚘 
🔹 Postgame shuttles to CTA red and green lines 🚃
🔹 Doors open early at 5:00 p.m.

More 🌡 info: https://t.co/QkZgEv63Bt https://t.co/ztlr1bhJCj",1,1058

Slide into Tin Drum for Chinese New Year Specials  https://t.co/mlTASZZTIX,1,1059

"Happy NEW YEAR!😊
Want GREAT looking lashes, Relaxing Facial, Chemical Peel or Waxing!!?

Full classic sets regularly $90, $70! 😳
Full volume sets regularly $125, $105! 🙊
Full hybrid sets… https://t.co/SJWNd123ra",1,1060

"📸⛅️🖤{.S.F...G.o.l.d.e.n...G.a.t.e...B.r.i.d.g.e.}🖤⛅️📸#usa #california #sanfrancisco #goldengatebridge #holidays #winter2019 #2k19 #off #chill @ San Francisco, California https://t.co/kcmWFrFZ8a",1,1061

"Ring in the Year of the Pig at ⠀
the WMHO’s annual Chinese New Year Celebration in Stony Brook on Feb. 2.⠀

Keep up to date on events in your community by visiting https://t.co/zFBAg2rog9… https://t.co/PeyxDuMmcV",1,1062

"You are cordially invited to the @bergencountynj Lunar New Year Celebration on Tuesday February 12, 2019 at 5:30 p.m. at the Bergen County Administration Building, One Bergen County Plaza, Hackensack, NJ. #OaklandNJ #YearOfThePig https://t.co/McSUv5tYFc",1,1063

"Where in China should we visit and experience Chinese New Year? (Virtual field trip with a class of year 4 Ss, with a pretend budget of 40,000$ US dollars)",1,1064

"Bape Happy New Year 2019 Spell Out Red Font Hoodie Grey
Deadstock 
Sizes S-2XL
Starting at $195
In store or online 
#theUN @ Fashion Show https://t.co/x6yJHLbAId",1,1065

Had someone tell me happy new year on a call today. It’s January 30. A new personal record.,1,1066

In 30 minutes we are live from #Disneyland for Mulan’s Procession LIVE Mulan's Chinese New Year Procession 2019 #LunarNewYear2019 https://t.co/4ktiAp58OK,1,1067

"Bape Happy New Year Olive Bomber Jacket 2018
Deadstock 
Size XL
$225
In store or online 
#theUN @ Fashion Show https://t.co/quQBFihSx4",1,1068

"Join @MomCentral and @LingLingPanda for the #LingLingAsian Chinese New Year Twitter Party 1/31 at 1PM ET for chances to #WIN $50 Walmart Gift Cards! #Sweepstakes 
...
More Info: https://t.co/P0YKtUqdn5 https://t.co/bgbUyCJZs8",1,1069

Delicate plum blossom on our branches for Chinese New Year. It is considered a good sign for the coming year ( year of the Pig ) if it blossoms over the new year. #cny #chinesenewyear… https://t.co/RLm6ev2zlK,1,1070

Join us on February 5th at 3pm as we celebrate Chinese New Year with a traditional Lion Dance followed by firecrackers! #kingsshopshawaii @ Kings' Shops https://t.co/ZqsdCsIF0K,1,1071

"Celebrate Chinese New Year w/Columbus Chinese Chamber Sat Feb 16 at New Albany Country Club learn more at https://t.co/tfg1hUD7tN
@CBUSRegion @InnovateNA @NewAlbanyOhio @NewAlbanyChambr @CBUSIntlBiz #China #Businesses #Export #ChineseNewYear https://t.co/IvgZWegmTi",1,1072

"Illuminate her Lunar New Year with @DavidYurman necklaces featuring bursts of diamonds, timeless motifs and a lucky palette of red and gold. #DavidYurman #LunarNewYear #DCStyle #Necklace #DCShopping #CityCenterDC #ChineseNewYear https://t.co/g0K8sgzdri",1,1073

Happy Lunar New Year! https://t.co/L3jxYmiavn,1,1074

Happy Lunar New Year! 🏮✨ #YearOfThePig🐷 https://t.co/nM0JxbAvD0,1,1075

"Bape Happy New Year 2019 Light Down Jacket Black
Deadstock 
Sizes S-2XL
$225 each 
In store or online 
#theUN @ Fashion Show https://t.co/kKS5wc7G8c",1,1076

So proud of @TwitterREW @TwitterAsians for making our SF lunar new year so special #happylunarnewyear,1,1077

Chinese New Year @ Wynn Las Vegas https://t.co/tdoq7KWkAG,1,1078

Lunch time! #holidays #family #winter #brisket #dallas em Pecan Lodge https://t.co/ldC67hpWud,1,1079

"Bape Happy New Year 2019 Spell Out Tee White
Deadstock 
Sizes S-2XL
Starting at $110
In store or online 
#theUN @ Fashion Show https://t.co/tcsbYwgA0e",1,1080

Listen everyone I know we are all lazy pieces of shit but lunar new year is around the corner and it’s time to get the energy in your life in order to greet the new year,1,1081

@apfelmusser It's about Chinese New year. I sense a pattern here.,1,1082

@FortniteGame I made a football stadium that is Chinese New Year themed,1,1083

"Hehenisnt she cute! 
.
.
.
Lunar New Year Minnie. 
.
.
.
.
#lunarnewyear #chinesenewyear #yearofthepig #minnie #minniemouse #rockthedots #disneycharacter #disneycharacters #mickey… https://t.co/AudDQoiWqo",1,1084

To our amazing suppliers and  friends in China Taiwan and Tibet. Happy new year 🎆 from the @dcigift team. @ DCI Gift https://t.co/PlAQT9L0hM,1,1085

@xjessicasimone after the chinese New Year my 30” 613 will be in ❤️❤️,1,1086

"Lol the Korean server rebranded the 8mil download campaign to the lunar new year campaign &amp; gave us all the full 8x rewards, unlike NA's gimped 5x rewards. #FGO https://t.co/CibpFfpl6j",1,1087

"Next week is our 2nd sem. schoolwide Magnet celebration - LUNAR NEW YEAR! Every day of the week our students will have a dedicated amount of time throughout the day to focus on learning about Lunar New Year. 
Fri. we will end the week w/ a cultural event @WSUDiversity https://t.co/Dw2BWbrJjZ",1,1088

@julipuli Both days next weekend? Maybe we can meet up! I still gotta do the lunar new year stuff!,1,1089

Volunteered to make a Nian Gao for Chinese New Year with Jeff’s very traditional side of the family. PRESSURE’S ON. https://t.co/nGE3QeOylU,1,1090

"Chinese New Year is on February 5th. Here are some fun facts about the holiday. 

#ChineseNewYear #CNY #LunarNewYear https://t.co/A7PC2ZtJRy",1,1091

"Year of the Pig at Lunar New Year Land. 
#yearofthepig #lunarnewyear #chinesenewyear #disneyland #dca #disneycaliforniaadventure #californiaadventure #disney #disneyside #disneyparks… https://t.co/fxEXE904sk",1,1092

PHARRELL WILLIAMS CHINESE NEW YEAR SOLAR HU EDITION 👲👟🐷#adidas #humanrace #ultraboost #pharrelladidas #pharrellhumanrace #shoes #shoesaddict #kicks #sneakers #sneakerhead #instagood… https://t.co/KmryE2pehJ,1,1093

"Don’t miss @PhilaMuseum’s #LunarNewYear celebration this Sunday inside their newly reinstalled Chinese galleries.

More Lunar New Year activities: https://t.co/u3d61UKT9X

#discoverPHL https://t.co/Isb7gIG6xm",1,1094

"This Chinese New Year, my mom is not fucking around #2019mood #happynewyear #YearOfThePig https://t.co/cMHxw2dTSF",1,1095

PHARRELL WILLIAMS CHINESE NEW YEAR SOLAR HU EDITION 👲👟🐷#adidas #humanrace #ultraboost #pharrelladidas #pharrellhumanrace #shoes #shoesaddict #kicks #sneakers #sneakerhead #instagood… https://t.co/10QML9vweM,1,1096

Lunar New Year is Tue 2.05🏮🐷🔥💯! We’ll be giving out “lucky money” red envelopes to all customers who come Mon 2.04 &amp; Tue 2.05 filled with NINJA CITY COUPONS!#LunarNewYear #AsianNewYear #YearOfThePig #LuckyMoney #RedEnvelope #LiXi #AsianFood #Cleveland #GordonSquare #NinjaCity https://t.co/hxfdMdnVoC,1,1097

Sharing the story of Chinese New Year with Chaffey’s Newcomer students. Our stories are more similar than not - celebrating a year of prosperity ahead #chinesenewyear2019 #YearOfThePig #MayYouProsper https://t.co/rsS1wAUL7Y,1,1098

"Peace.   Beloveds peace, let peace be still. Let’s talk about love. God is love, happy. New year blessings and love!!!",1,1099

"@bdiane Bach no they leave to go to the house pack there things and leave. They are gone before the other girls get back to the house, if I’m not mistaken. This weeks episode I was a little sad about the ending. God is love happy new year blessings and love!!!",1,1100

"Today on increasing with God, the statues of the Lord are right, enduring forever pure and perfect. God is love, happy new year blessings and love!!!",1,1101

"Bape Happy New Year Spell Out Hoodie (Ladies) Pink
Deadstock 
Sizes XS/S
$200 each 
In store or online 
#theUN @ Fashion Show https://t.co/HFSW93yy9R",1,1102

"#WinWednesday In honor of @ShopsMontebello’s Chinese New Year Celebration on February 16th, Center Court (2-4pm), you can WIN a commemorative @buildabear Year of the Pig plush 🐷! Tag a… https://t.co/jfiiPIVlnX",1,1103

"In honor of @ShopsMontebello’s Lunar New Year Celebration on February 16th, Center Court, you can WIN a commemorative @buildabear plush Year of the Pig 🐷! Tag a friend who was born in the… https://t.co/fnP5fiaGUQ",1,1104

Listen I’m saying Happy New year on Friday 2/1 because January was just a test run. 😩,1,1105

"This weekend is fully packed with activities. Chinese New Year, wekfest, &amp; super bowl Sunday. But yah boy is working all days except Sunday 😂😭 Gucci gang",1,1106

text,0,1107

"Got to the annual Chinese New Year dinner late tonight due to work, but still managed to catch a… https://t.co/iCxo7k8vA6",0,1108

"Got to the annual Chinese New Year dinner late tonight due to work, but still managed to catch a… https://t.co/oC5aawN1SF",0,1109

"Got to the annual Chinese New Year dinner late tonight due to work, but still managed to catch a… https://t.co/nH9UjrJIwO",0,1110

Happy Lunar New Year. 🇨🇳#YearOfTheDog,0,1111

AÑO DEL PERRO DEL CALENDARIO CHINO. Chinese New Year. Celebrate the year of the dog.  “Animal de… https://t.co/ZnaIg9jHSf,0,1112

Preparation for Chinese New Year orders..#nemcuabe #crispywraps @ Tanlan Noodle House https://t.co/xvLmNmO4gE,0,1113

Happy Chinese New Year！🐶🎉🎉 @ Eichberg Hall - Dept Of Architecture https://t.co/QAeF2FmZ5u,0,1114

AÑO DEL PERRO DEL CALENDARIO CHINO. Chinese New Year. Celebrate the year of the dog.  “Animal de… https://t.co/8GdNf5F2JR,0,1115

Celebrate Chinese New Year with comedy! UHM Kennedy Theatre Feb 16-25. Check out https://t.co/b0ussZGPOp for more info. https://t.co/CDO9CoreyL,0,1116

"Haven’t tweeted in a while... oops! What have we been up to? Measuring, writing poetry for our Poe-tree, learning about Chinese New Year, watching the Olympics and so much more! #iamdsisd #sycamoreyr1 https://t.co/icjUOpyqBZ",0,1117

"This week is pretty exciting as Lunar New Year is this weekend. 

Imma see if i can find and old… https://t.co/HRSdvlax2M",0,1118

The media was given puppies in honor of Chinese New Year celebration night. https://t.co/BWm3AzbIs1,0,1119

https://t.co/shsdhmVxc7 #NYC #Holidays #ValentinesDay #VSay #BestGift #SelfDefense #Women #Ladies #Wife #Girlfriend #Daughter #Priceless #Invaluable - Empower her with Brazilian Jiu Jitsu!,0,1120

lately because of how many goods I still have at my Dad’s🤮 Wait my bad Friday is Chinese New Year so I can’t even ship out anything because I have celebration with family...LOTTERIA calendar buyers please pay your domestic ASAP so I can ship it out to you!!,0,1121

"Korean Marketplace // Lunar New Year - Kimchi vegetable fried rice, steamed vegetable dumplings,… https://t.co/CBUC72Av4R",0,1122

"Vietnam Marketplace // Lunar New Year - Sticky rice cake with pork, sugar cane shrimp skewer… https://t.co/vBaleVlt1Z",0,1123

I was going to do some GO things today but wow I realized I left my macbook at school so I can’t do anything😭 Tmrw is CHINESE NEW YEAR celebration at my school that I will be attending so I can’t ship &amp; my next shipping date is Friday! #CHICkorders,0,1124

We are going into the Chinese New Year . #gambling usually surges during this time of yr. With WYNN dealing with so much bad press. The other companies stand to gain. My fav. MLCO. but LVS &amp; MGM will do well to. Good trading opportunity to make some #money #investments #investing https://t.co/ovKSWvapet,0,1125

021218 | This Friday is Chinese New Year!! 新年快乐! 恭喜发财! 红包拿来! 😁😁 https://t.co/ELviScTWxj,0,1126

HAPPENING NOW! Chinese New Year Celebration is Cross Cultural Interaction. In the Vintage Room @FresnoStateCCGC @Fresno_State @studentaffairs https://t.co/L1bgFBpgUU,0,1127

Lunar New Year at DCA 🇨🇳🏮 #lunarnewyear #yearofthedog #dca #disneyadventureswithrg @ Disney… https://t.co/Bl4FhyYfJ8,0,1128

Tommorow Night were celebrating Valentine’s Day and Chinese New Year! TWO$DAY #2dollartuesdays… https://t.co/YndE5xsIC6,0,1129

"Traditional Vietnamese Gel Nail Art for Tet holiday ( Chinese New Year)

#bestnails #topnails… https://t.co/Mtuga1WddB",0,1130

https://t.co/X1RcEFDsiJ,0,1131

"Got to the annual Chinese New Year dinner late tonight due to work, but still managed to catch a… https://t.co/xLCglZ4UUw",0,1132

"Got to the annual Chinese New Year dinner late tonight due to work, but still managed to catch a… https://t.co/luJeuD2tdG",0,1133

We had so much fun enjoying all of the Lunar New Year festivities today with our #DisneyIP participants from China ✨ https://t.co/ihUedIzn1e,0,1134

Tried to balance on books on chair to hang up Chinese New Year decorations. Still couldn't reach. Played smart and got off before most likely would have fell. #shortpplprobs,0,1135

Kept seeing Instagram ad for Lunar New Year jewelry. Finally clicked &amp; realized I was mistaken for a crazy rich Asian because I definitely don't have $12k for a cool dragon bracelet.,0,1136

Happy New Year-Next 🔥 Snippet from my upcoming project dropping Feb 14th 2018 Pimpin Ain’t Eazy… https://t.co/hV1c5aw4Yp,0,1137

Chinese New Year is around the corner! #lunarnewyear #chinesenewyear @ Feast Buffet https://t.co/g8CkivRrD6,0,1138

"Happy Lunar New Year, y'all! This is my year - Year of the Dog 🐕. #AgsWin #WinningAgency… https://t.co/6NfnMRtSSg",0,1139

"Intervention students compare and contrast the celebrations in ""Happy New Year"" and decide which celebration they prefer and why. @OJUSSTARS @EduKarp @NROPierre_Louis @DrCKirton @AlayonSally @Ojus4061 @MDCPSNorth @NROSup @MiamiSup @MDCPSREADING @MDCPS_ELA https://t.co/lMvikPxJmC",0,1140

"Flashback!
Lunar New Year
Year of the Goat
Mott Street, NYC
February 2008

#Film #LunarNewYear… https://t.co/wJHNXH42nr",0,1141

Walk through Galleria during lunch. Red for Chinese New Year and valentines #lunchtimewalk… https://t.co/h2SPRUWdgy,0,1142

"Year of the Dog 
      Chinese NEW YEAR
              FRIDAY February 16 

 @LAubergeLC https://t.co/U4ahx6n6GE",0,1143

Nice Chinese New Year display at Pechanga! It's been almost ten years since I was last here and… https://t.co/Oef9CTRpXf,0,1144

"China Marketplace // Lunar New Year - Pork soup dumplings with black vinegar and ginger,… https://t.co/tJNRlEH48M",0,1145

"Happy Chinese New Year!! We are celebrating it by giving out ""red pocket""!! All customers will… https://t.co/A08RH94IjK",0,1146
